Squad,# Pl,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,League,league_name,season,season_start
Dijon,26,38.0,13027.0,17019.0,76.5,247662.0,95270.0,5326.0,6175.0,86.3,5597.0,6662.0,84.0,1745.0,3214.0,54.3,21,28.1,26.8,-7.1,330.0,1023.0,250.0,75.0,1334.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Guingamp,30,38.0,11355.0,15728.0,72.2,213602.0,89565.0,4897.0,5937.0,82.5,4594.0,5865.0,78.3,1525.0,2969.0,51.4,21,28.8,30.3,-7.8,306.0,972.0,216.0,88.0,1398.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Lille,25,38.0,14521.0,18325.0,79.2,253873.0,91809.0,6312.0,7195.0,87.7,6011.0,7044.0,85.3,1520.0,2790.0,54.5,49,38.7,31.2,10.3,384.0,1114.0,240.0,68.0,1461.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Lyon,25,38.0,19007.0,22585.0,84.2,326907.0,111141.0,8826.0,9819.0,89.9,7788.0,8746.0,89.0,1794.0,2745.0,65.4,54,49.0,44.8,5.0,493.0,1482.0,341.0,89.0,2093.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Marseille,24,38.0,15952.0,19944.0,80.0,262210.0,95452.0,8017.0,8977.0,89.3,5431.0,6468.0,84.0,1644.0,2937.0,56.0,45,38.5,35.2,6.5,405.0,1021.0,269.0,108.0,1474.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Monaco,42,38.0,14098.0,18035.0,78.2,252139.0,93176.0,6145.0,7094.0,86.6,6061.0,7206.0,84.1,1498.0,2705.0,55.4,25,31.4,29.7,-6.4,322.0,1075.0,258.0,84.0,1624.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Montpellier,25,38.0,13573.0,17733.0,76.5,258702.0,105789.0,5776.0,6744.0,85.6,5467.0,6615.0,82.6,1997.0,3384.0,59.0,28,35.1,31.1,-7.1,369.0,1127.0,258.0,93.0,1497.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Nantes,33,38.0,13321.0,17765.0,75.0,229094.0,96362.0,6332.0,7461.0,84.9,4909.0,6109.0,80.4,1471.0,2845.0,51.7,28,30.6,27.7,-2.6,380.0,1049.0,255.0,83.0,1472.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Nice,30,38.0,18039.0,21274.0,84.8,320065.0,111064.0,7977.0,8773.0,90.9,8026.0,8870.0,90.5,1708.0,2766.0,61.7,18,30.8,27.2,-12.8,329.0,1072.0,169.0,43.0,1537.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Nîmes,23,38.0,11364.0,15574.0,73.0,201850.0,84311.0,5502.0,6481.0,84.9,4036.0,5079.0,79.5,1399.0,2975.0,47.0,37,34.1,27.5,2.9,365.0,946.0,199.0,64.0,1229.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Paris S-G,30,38.0,21887.0,25100.0,87.2,339439.0,113934.0,11267.0,12199.0,92.4,7815.0,8653.0,90.3,1542.0,2281.0,67.6,72,63.1,67.1,8.9,421.0,1601.0,461.0,53.0,2207.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Reims,27,38.0,11567.0,15680.0,73.8,221473.0,88002.0,4875.0,5802.0,84.0,4835.0,6014.0,80.4,1593.0,2993.0,53.2,27,27.7,24.2,-0.7,299.0,841.0,220.0,65.0,1262.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Rennes,28,38.0,14148.0,17863.0,79.2,255409.0,93209.0,6365.0,7254.0,87.7,5693.0,6667.0,85.4,1674.0,2912.0,57.5,34,34.4,31.9,-0.4,324.0,1013.0,252.0,66.0,1522.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Saint-Étienne,29,38.0,15063.0,19107.0,78.8,273799.0,99072.0,6606.0,7526.0,87.8,6141.0,7203.0,85.3,1836.0,3273.0,56.1,40,39.2,33.6,0.8,368.0,1022.0,259.0,81.0,1543.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Strasbourg,26,38.0,14722.0,18749.0,78.5,276937.0,98131.0,6264.0,7206.0,86.9,5781.0,6831.0,84.6,2129.0,3501.0,60.8,43,28.1,26.3,14.9,310.0,1056.0,236.0,94.0,1460.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
Toulouse,29,38.0,12893.0,16989.0,75.9,227561.0,94710.0,6070.0,7039.0,86.2,4882.0,6027.0,81.0,1518.0,2911.0,52.1,16,29.3,29.4,-13.3,310.0,991.0,220.0,63.0,1465.0,Ligue 1 2018-2019,ligue 1,2018-2019,2018
ADO Den Haag,25,34.0,10078.0,14115.0,71.4,200493.0,83388.0,4137.0,4946.0,83.6,3844.0,4913.0,78.2,1753.0,3307.0,53.0,41,33.2,29.2,7.8,299.0,869.0,187.0,73.0,1122.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Ajax,29,34.0,17629.0,21348.0,82.6,277260.0,100520.0,9150.0,10118.0,90.4,6226.0,7251.0,85.9,1349.0,2292.0,58.9,73,67.8,79.3,5.2,513.0,1525.0,541.0,90.0,2234.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
AZ Alkmaar,24,34.0,15265.0,18857.0,81.0,275253.0,93127.0,6562.0,7446.0,88.1,6467.0,7408.0,87.3,1723.0,2912.0,59.2,42,48.2,45.8,-6.2,400.0,1225.0,371.0,39.0,1733.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
De Graafschap,26,34.0,9858.0,13809.0,71.4,195775.0,84090.0,3903.0,4800.0,81.3,4326.0,5436.0,79.6,1470.0,2926.0,50.2,24,29.3,26.0,-5.3,276.0,893.0,210.0,60.0,1130.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Emmen,28,34.0,11803.0,15649.0,75.4,218736.0,88405.0,5262.0,6167.0,85.3,4599.0,5576.0,82.5,1571.0,2933.0,53.6,26,30.3,26.9,-4.3,325.0,977.0,223.0,72.0,1202.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Excelsior,24,34.0,11648.0,15362.0,75.8,223368.0,92376.0,4785.0,5654.0,84.6,4888.0,5854.0,83.5,1689.0,3104.0,54.4,33,28.7,28.6,4.3,273.0,998.0,215.0,61.0,1290.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Feyenoord,28,34.0,17075.0,20680.0,82.6,303641.0,100902.0,7814.0,8681.0,90.0,6610.0,7594.0,87.0,2034.0,3135.0,64.9,53,54.6,57.6,-1.6,481.0,1334.0,401.0,62.0,1947.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Fortuna Sittard,28,34.0,10951.0,14788.0,74.1,198081.0,82228.0,5099.0,6009.0,84.9,4022.0,5008.0,80.3,1432.0,2820.0,50.8,30,29.2,25.6,0.8,314.0,847.0,197.0,45.0,1024.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Groningen,27,34.0,9709.0,14155.0,68.6,189328.0,78663.0,3927.0,4930.0,79.7,4001.0,5161.0,77.5,1452.0,3178.0,45.7,24,28.8,27.9,-4.8,303.0,847.0,244.0,64.0,1115.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Heerenveen,24,34.0,11990.0,15965.0,75.1,220496.0,84172.0,5065.0,6057.0,83.6,5067.0,6175.0,82.1,1455.0,2796.0,52.0,47,39.0,32.3,8.0,308.0,925.0,197.0,50.0,1256.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Heracles Almelo,25,34.0,11111.0,14870.0,74.7,214495.0,84259.0,4387.0,5182.0,84.7,4921.0,5925.0,83.1,1516.0,2904.0,52.2,34,38.1,29.6,-4.1,297.0,958.0,189.0,45.0,1242.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
NAC Breda,34,34.0,11496.0,15226.0,75.5,216895.0,85593.0,4795.0,5697.0,84.2,4956.0,6008.0,82.5,1475.0,2729.0,54.0,21,28.9,29.6,-7.9,279.0,802.0,209.0,74.0,1167.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
PSV Eindhoven,26,34.0,15965.0,19850.0,80.4,276107.0,102503.0,7155.0,8135.0,88.0,6785.0,7974.0,85.1,1441.0,2479.0,58.1,67,66.8,70.4,0.2,463.0,1306.0,390.0,91.0,1808.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Utrecht,27,34.0,12358.0,16117.0,76.7,232466.0,91153.0,5117.0,5947.0,86.0,5122.0,6191.0,82.7,1700.0,2933.0,58.0,43,37.9,37.0,5.1,362.0,1050.0,246.0,78.0,1417.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Vitesse,26,34.0,11915.0,15870.0,75.1,218862.0,87081.0,5243.0,6074.0,86.3,4725.0,5752.0,82.1,1519.0,3078.0,49.4,47,39.5,35.7,7.5,399.0,915.0,285.0,112.0,1309.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
VVV-Venlo,24,34.0,9035.0,12920.0,69.9,185227.0,85336.0,3441.0,4319.0,79.7,3820.0,4913.0,77.8,1568.0,3032.0,51.7,31,32.7,29.0,-1.7,316.0,797.0,199.0,53.0,1028.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Willem II,28,34.0,11244.0,15058.0,74.7,199291.0,79982.0,4985.0,5823.0,85.6,4422.0,5400.0,81.9,1272.0,2662.0,47.8,37,30.7,29.8,6.3,266.0,838.0,202.0,64.0,1129.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Zwolle,26,34.0,13966.0,17570.0,79.5,271154.0,94293.0,5281.0,6001.0,88.0,6288.0,7213.0,87.2,2012.0,3407.0,59.1,31,31.3,30.3,-0.3,372.0,988.0,254.0,89.0,1309.0,Eredivisie 2018-2019,eredivisie,2018-2019,2018
Aves,34,34.0,8311.0,12106.0,68.7,169635.0,79666.0,3118.0,3869.0,80.6,3592.0,4667.0,77.0,1411.0,2941.0,48.0,18,28.9,26.6,-10.9,324.0,793.0,196.0,73.0,1028.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
B-SAD,31,34.0,12373.0,15951.0,77.6,244308.0,87888.0,4659.0,5474.0,85.1,5570.0,6458.0,86.2,1856.0,3252.0,57.1,20,26.4,21.1,-6.4,229.0,776.0,186.0,57.0,982.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Benfica,29,34.0,14987.0,18740.0,80.0,269871.0,99684.0,6703.0,7650.0,87.6,5953.0,6949.0,85.7,1823.0,2971.0,61.4,70,55.0,47.1,15.0,403.0,1206.0,372.0,98.0,1715.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Boavista,31,34.0,8381.0,12104.0,69.2,166223.0,74404.0,3375.0,4256.0,79.3,3519.0,4456.0,79.0,1270.0,2759.0,46.0,24,28.3,20.5,-4.3,255.0,742.0,147.0,62.0,880.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Braga,24,34.0,12159.0,16018.0,75.9,231845.0,89992.0,4794.0,5599.0,85.6,5515.0,6587.0,83.7,1559.0,3002.0,51.9,38,37.1,36.7,0.9,354.0,1013.0,306.0,105.0,1466.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Chaves,33,34.0,9145.0,12986.0,70.4,181137.0,78166.0,3544.0,4406.0,80.4,3998.0,5089.0,78.6,1390.0,2812.0,49.4,21,26.6,26.0,-5.6,257.0,880.0,192.0,68.0,1198.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Feirense,33,34.0,8725.0,12763.0,68.4,174812.0,77893.0,3364.0,4184.0,80.4,3750.0,4878.0,76.9,1364.0,2950.0,46.2,17,17.6,17.7,-0.6,190.0,752.0,140.0,61.0,918.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Marítimo,30,34.0,9622.0,13448.0,71.5,192201.0,78222.0,3693.0,4494.0,82.2,4209.0,5195.0,81.0,1499.0,3072.0,48.8,15,21.4,19.1,-6.4,234.0,842.0,163.0,77.0,976.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Moreirense,26,34.0,10421.0,14371.0,72.5,204336.0,88948.0,3960.0,4861.0,81.5,4670.0,5738.0,81.4,1510.0,2949.0,51.2,27,25.8,25.9,1.2,300.0,970.0,214.0,72.0,1359.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Nacional,30,34.0,9990.0,13829.0,72.2,200610.0,79359.0,3695.0,4485.0,82.4,4457.0,5511.0,80.9,1579.0,3124.0,50.5,21,27.0,20.8,-6.0,305.0,881.0,203.0,61.0,1180.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Portimonense,32,34.0,10511.0,14240.0,73.8,209098.0,88334.0,4040.0,4914.0,82.2,4581.0,5554.0,82.5,1602.0,3001.0,53.4,28,33.2,28.7,-5.2,332.0,872.0,222.0,58.0,1204.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Porto,27,34.0,13507.0,17256.0,78.3,254398.0,95607.0,5363.0,6240.0,85.9,5871.0,6982.0,84.1,1846.0,3068.0,60.2,44,52.5,50.3,-8.5,423.0,1184.0,368.0,81.0,1709.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Rio Ave,33,34.0,12154.0,15487.0,78.5,235565.0,88227.0,4776.0,5477.0,87.2,5365.0,6291.0,85.3,1750.0,3006.0,58.2,30,32.0,28.4,-2.0,263.0,937.0,193.0,51.0,1198.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Santa Clara,31,34.0,9545.0,13390.0,71.3,189117.0,77850.0,3654.0,4432.0,82.4,4150.0,5202.0,79.8,1461.0,3030.0,48.2,26,27.9,23.0,-1.9,242.0,795.0,169.0,68.0,1030.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Sporting CP,31,34.0,13091.0,16713.0,78.3,245845.0,96637.0,5419.0,6265.0,86.5,5664.0,6667.0,85.0,1646.0,2919.0,56.4,44,39.5,37.4,4.5,405.0,1111.0,295.0,91.0,1508.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Tondela,25,34.0,8490.0,12761.0,66.5,173993.0,82088.0,3200.0,4062.0,78.8,3651.0,4802.0,76.0,1432.0,3162.0,45.3,27,28.9,26.0,-1.9,251.0,855.0,169.0,64.0,1007.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Vitória,29,34.0,11946.0,15566.0,76.7,226423.0,85714.0,4985.0,5802.0,85.9,4992.0,5987.0,83.4,1631.0,2935.0,55.6,30,33.1,30.6,-3.1,314.0,980.0,232.0,78.0,1258.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Vitória Setúbal,31,34.0,8273.0,12181.0,67.9,173449.0,83735.0,3124.0,3966.0,78.8,3444.0,4439.0,77.6,1524.0,3050.0,50.0,21,24.1,24.5,-3.1,231.0,931.0,167.0,61.0,1016.0,Primeira Liga 2018-2019,primeira liga,2018-2019,2018
Aston Villa,31,46.0,17040.0,22164.0,76.9,312705.0,114667.0,7335.0,8311.0,88.3,7135.0,8551.0,83.4,2033.0,4045.0,50.3,59,53.4,55.0,5.6,506.0,1338.0,363.0,139.0,1828.0,Championship 2018-2019,championship,2018-2019,2018
Birmingham City,25,46.0,9837.0,16091.0,61.1,199331.0,105873.0,4374.0,5858.0,74.7,3439.0,5115.0,67.2,1738.0,4127.0,42.1,46,40.6,39.4,5.4,429.0,1209.0,284.0,75.0,1339.0,Championship 2018-2019,championship,2018-2019,2018
Blackburn,28,46.0,14640.0,20970.0,69.8,279201.0,111564.0,6323.0,7746.0,81.6,5996.0,7680.0,78.1,1960.0,4447.0,44.1,30,38.5,39.6,-8.5,373.0,1338.0,314.0,56.0,1570.0,Championship 2018-2019,championship,2018-2019,2018
Bolton,32,45.0,11151.0,17032.0,65.5,224614.0,106426.0,4888.0,6198.0,78.9,4176.0,5819.0,71.8,1859.0,4095.0,45.4,20,26.2,30.0,-6.2,317.0,1137.0,241.0,97.0,1189.0,Championship 2018-2019,championship,2018-2019,2018
Brentford,30,45.0,19015.0,24323.0,78.2,347404.0,128995.0,8244.0,9477.0,87.0,8127.0,9624.0,84.4,2171.0,4031.0,53.9,53,48.4,45.0,4.6,539.0,1509.0,356.0,46.0,2219.0,Championship 2018-2019,championship,2018-2019,2018
Bristol City,29,46.0,14983.0,21272.0,70.4,292237.0,115733.0,6262.0,7639.0,82.0,6274.0,8139.0,77.1,2216.0,4661.0,47.5,42,48.4,42.5,-6.4,444.0,1379.0,359.0,132.0,1729.0,Championship 2018-2019,championship,2018-2019,2018
Derby County,29,46.0,17806.0,23523.0,75.7,329026.0,119011.0,7387.0,8743.0,84.5,7682.0,9276.0,82.8,2172.0,4168.0,52.1,46,39.6,33.5,6.4,427.0,1272.0,325.0,71.0,1766.0,Championship 2018-2019,championship,2018-2019,2018
Hull City,28,46.0,13193.0,19416.0,67.9,245826.0,102096.0,5905.0,7296.0,80.9,5078.0,6760.0,75.1,1832.0,4132.0,44.3,43,45.3,35.1,-2.3,364.0,982.0,282.0,53.0,1431.0,Championship 2018-2019,championship,2018-2019,2018
Ipswich Town,38,46.0,13843.0,20703.0,66.9,257659.0,107514.0,6508.0,8084.0,80.5,5120.0,6923.0,74.0,1923.0,4753.0,40.5,25,24.1,32.5,0.9,312.0,1125.0,248.0,87.0,1371.0,Championship 2018-2019,championship,2018-2019,2018
Leeds United,28,46.0,20628.0,26578.0,77.6,362610.0,135829.0,9583.0,11018.0,87.0,8360.0,10002.0,83.6,2165.0,4054.0,53.4,61,60.8,61.6,0.2,608.0,1630.0,548.0,114.0,2557.0,Championship 2018-2019,championship,2018-2019,2018
Middlesbrough,24,46.0,12477.0,18107.0,68.9,235737.0,100742.0,5707.0,6870.0,83.1,4602.0,6265.0,73.5,1828.0,3960.0,46.2,27,44.5,42.6,-17.5,462.0,1100.0,333.0,111.0,1506.0,Championship 2018-2019,championship,2018-2019,2018
Millwall,29,46.0,10922.0,17582.0,62.1,210715.0,102165.0,4981.0,6414.0,77.7,3777.0,5687.0,66.4,1779.0,4268.0,41.7,35,40.5,47.2,-5.5,385.0,1162.0,379.0,129.0,1418.0,Championship 2018-2019,championship,2018-2019,2018
Norwich City,24,46.0,19899.0,25472.0,78.1,336531.0,125092.0,9862.0,11166.0,88.3,7801.0,9275.0,84.1,1750.0,3691.0,47.4,70,56.3,52.5,13.7,525.0,1460.0,394.0,53.0,2047.0,Championship 2018-2019,championship,2018-2019,2018
Nott'ham Forest,32,46.0,14803.0,20658.0,71.7,268728.0,106348.0,6957.0,8197.0,84.9,5689.0,7245.0,78.5,1783.0,4114.0,43.3,39,38.1,35.2,0.9,407.0,1214.0,335.0,84.0,1535.0,Championship 2018-2019,championship,2018-2019,2018
Preston,31,46.0,14422.0,20726.0,69.6,276956.0,117692.0,6126.0,7345.0,83.4,6049.0,7814.0,77.4,1992.0,4622.0,43.1,44,41.9,40.1,2.1,451.0,1456.0,309.0,92.0,1573.0,Championship 2018-2019,championship,2018-2019,2018
QPR,29,46.0,12033.0,18047.0,66.7,230975.0,105323.0,5044.0,6320.0,79.8,4779.0,6477.0,73.8,1770.0,4141.0,42.7,36,40.1,37.3,-4.1,428.0,1114.0,309.0,113.0,1458.0,Championship 2018-2019,championship,2018-2019,2018
Reading,39,46.0,16216.0,21452.0,75.6,294878.0,111261.0,7444.0,8520.0,87.4,6582.0,8073.0,81.5,1858.0,3868.0,48.0,33,35.2,35.2,-2.2,386.0,1127.0,291.0,75.0,1607.0,Championship 2018-2019,championship,2018-2019,2018
Rotherham Utd,26,46.0,9412.0,15740.0,59.8,198802.0,104623.0,4007.0,5360.0,74.8,3336.0,4900.0,68.1,1857.0,4573.0,40.6,28,34.3,41.3,-6.3,419.0,1186.0,294.0,144.0,1250.0,Championship 2018-2019,championship,2018-2019,2018
Sheffield Utd,26,46.0,16910.0,22889.0,73.9,304295.0,114466.0,8120.0,9351.0,86.8,6432.0,8067.0,79.7,2004.0,4282.0,46.8,59,55.2,59.0,3.8,450.0,1348.0,472.0,112.0,2105.0,Championship 2018-2019,championship,2018-2019,2018
Sheffield Weds,31,46.0,14501.0,20335.0,71.3,264632.0,115270.0,6610.0,7934.0,83.3,5373.0,6886.0,78.0,1863.0,4098.0,45.5,45,41.5,42.9,3.5,402.0,1115.0,298.0,90.0,1305.0,Championship 2018-2019,championship,2018-2019,2018
Stoke City,30,46.0,16587.0,22294.0,74.4,310778.0,117642.0,7191.0,8378.0,85.8,7231.0,8814.0,82.0,1951.0,4135.0,47.2,32,35.4,37.6,-3.4,358.0,1279.0,330.0,113.0,1734.0,Championship 2018-2019,championship,2018-2019,2018
Swansea City,28,46.0,22000.0,26800.0,82.1,387408.0,133976.0,9723.0,10814.0,89.9,9212.0,10591.0,87.0,2255.0,3733.0,60.4,45,53.2,49.8,-8.2,488.0,1542.0,360.0,73.0,2074.0,Championship 2018-2019,championship,2018-2019,2018
West Brom,29,46.0,16147.0,21527.0,75.0,309599.0,118478.0,6563.0,7749.0,84.7,6741.0,8241.0,81.8,2410.0,4389.0,54.9,51,52.6,44.2,-1.6,466.0,1291.0,297.0,76.0,1690.0,Championship 2018-2019,championship,2018-2019,2018
Wigan Athletic,32,46.0,12594.0,18530.0,68.0,237589.0,95123.0,5686.0,6869.0,82.8,4723.0,6330.0,74.6,1810.0,4285.0,42.2,30,48.7,38.9,-18.7,416.0,1148.0,255.0,97.0,1288.0,Championship 2018-2019,championship,2018-2019,2018
Augsburg,27,34.0,10252.0,14448.0,71.0,193475.0,85959.0,4005.0,4903.0,81.7,4024.0,5162.0,78.0,1575.0,3074.0,51.2,30,32.3,33.2,-2.3,319.0,832.0,244.0,107.0,1117.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Bayern Munich,28,34.0,20569.0,24122.0,85.3,398009.0,131959.0,7778.0,8580.0,90.7,9880.0,11016.0,89.7,2649.0,3819.0,69.4,72,58.8,66.0,13.2,477.0,2082.0,435.0,105.0,2333.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Dortmund,30,34.0,16710.0,20632.0,81.0,293803.0,101995.0,7227.0,8196.0,88.2,7279.0,8418.0,86.5,1632.0,2896.0,56.4,44,48.9,45.1,-4.9,365.0,1364.0,323.0,67.0,1712.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Eint Frankfurt,28,34.0,11467.0,15568.0,73.7,226658.0,92883.0,4363.0,5297.0,82.4,5076.0,6225.0,81.5,1727.0,3161.0,54.6,34,30.7,31.3,3.3,282.0,994.0,259.0,75.0,1292.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Freiburg,29,34.0,11137.0,15106.0,73.7,228706.0,93188.0,3820.0,4709.0,81.1,5268.0,6373.0,82.7,1748.0,3318.0,52.7,21,25.0,25.0,-4.0,277.0,875.0,191.0,57.0,1061.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Gladbach,27,34.0,14595.0,18200.0,80.2,267763.0,97277.0,6123.0,7012.0,87.3,6427.0,7380.0,87.1,1695.0,2915.0,58.1,26,35.0,33.4,-9.0,338.0,1106.0,257.0,54.0,1385.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Hamburger SV,29,34.0,10836.0,15211.0,71.2,205265.0,85675.0,4376.0,5334.0,82.0,4736.0,6120.0,77.4,1435.0,2908.0,49.3,18,24.1,28.4,-6.1,271.0,967.0,251.0,88.0,1283.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Hannover 96,26,34.0,10896.0,15033.0,72.5,205987.0,91079.0,4337.0,5385.0,80.5,4669.0,5853.0,79.8,1524.0,2855.0,53.4,26,30.7,32.7,-4.7,312.0,870.0,219.0,75.0,1237.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Hertha BSC,25,34.0,11790.0,15682.0,75.2,234644.0,92326.0,4360.0,5252.0,83.0,5395.0,6453.0,83.6,1774.0,3238.0,54.8,32,27.8,26.3,4.2,232.0,1000.0,182.0,65.0,1219.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Hoffenheim,26,34.0,13876.0,17437.0,79.6,258752.0,103013.0,5627.0,6473.0,86.9,6192.0,7146.0,86.6,1686.0,2997.0,56.3,47,36.6,37.6,10.4,372.0,1079.0,287.0,72.0,1351.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Köln,31,34.0,11807.0,15875.0,74.4,224920.0,93638.0,4862.0,5777.0,84.2,4971.0,6084.0,81.7,1622.0,3082.0,52.6,24,29.8,35.0,-5.8,271.0,1046.0,239.0,68.0,1331.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Leverkusen,24,34.0,14731.0,18621.0,79.1,263442.0,98501.0,6811.0,7849.0,86.8,5991.0,7066.0,84.8,1620.0,2828.0,57.3,46,42.4,42.3,3.6,382.0,1201.0,312.0,78.0,1661.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Mainz 05,27,34.0,10267.0,14181.0,72.4,197157.0,83821.0,4248.0,5190.0,81.8,4319.0,5344.0,80.8,1436.0,2823.0,50.9,27,25.5,29.7,1.5,302.0,901.0,189.0,63.0,1116.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
RB Leipzig,23,34.0,14318.0,18354.0,78.0,239390.0,95405.0,7181.0,8287.0,86.7,5238.0,6383.0,82.1,1371.0,2539.0,54.0,43,39.6,42.6,3.4,374.0,1173.0,284.0,49.0,1591.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Schalke 04,24,34.0,12134.0,15744.0,77.1,234185.0,86567.0,4613.0,5429.0,85.0,5868.0,7010.0,83.7,1509.0,2762.0,54.6,33,31.4,28.0,1.6,312.0,829.0,195.0,55.0,1248.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Stuttgart,26,34.0,12150.0,16172.0,75.1,236442.0,91682.0,4778.0,5625.0,84.9,5520.0,6643.0,83.1,1628.0,3245.0,50.2,22,26.3,26.3,-4.3,250.0,953.0,201.0,76.0,1026.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Werder Bremen,25,34.0,12065.0,16175.0,74.6,240785.0,94937.0,4518.0,5560.0,81.3,5538.0,6710.0,82.5,1821.0,3184.0,57.2,27,31.6,29.4,-4.6,328.0,1114.0,237.0,80.0,1473.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Wolfsburg,29,34.0,12870.0,16577.0,77.6,260372.0,100288.0,4605.0,5437.0,84.7,5952.0,6940.0,85.8,2061.0,3507.0,58.8,26,21.5,25.3,4.5,249.0,1046.0,194.0,62.0,1304.0,Bundesliga 2017-2018,bundesliga,2017-2018,2017
Arsenal,30,38.0,20878.0,25193.0,82.9,353044.0,121329.0,9800.0,10957.0,89.4,8683.0,9926.0,87.5,1749.0,2912.0,60.1,61,53.3,55.2,7.7,444.0,1658.0,478.0,49.0,2223.0,Premier League 2017-2018,premier league,2017-2018,2017
Bournemouth,22,38.0,13450.0,17962.0,74.9,251392.0,100287.0,5626.0,6838.0,82.3,5928.0,7241.0,81.9,1638.0,3176.0,51.6,36,29.1,30.3,6.9,348.0,1220.0,291.0,67.0,1526.0,Premier League 2017-2018,premier league,2017-2018,2017
Brighton,24,38.0,11838.0,16372.0,72.3,227791.0,89034.0,4898.0,5881.0,83.3,4601.0,5764.0,79.8,1872.0,3610.0,51.9,25,26.2,22.5,-1.2,283.0,885.0,193.0,65.0,1230.0,Premier League 2017-2018,premier league,2017-2018,2017
Burnley,24,38.0,10524.0,15340.0,68.6,209049.0,89786.0,4349.0,5306.0,82.0,4168.0,5417.0,76.9,1695.0,3719.0,45.6,26,23.6,23.5,2.4,278.0,974.0,213.0,89.0,1103.0,Premier League 2017-2018,premier league,2017-2018,2017
