Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,League,Season
298,Faiz Mattoir,km COM,"FW,MF",Almere City,24,2000,11,2,283,3.1,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,12,7,24,0.00,0.00,0.00,0.00,0.00,0.08,0.13,0.22,0.08,0.22,Matches,Eredivisie,2024/25
299,Faissal Al Mazyani,be BEL,DF,RKC Waalwijk,19,2005,22,18,"1,635",18.2,0,1,1,0,0,0,4,2,0.4,0.4,1.5,1.9,30,65,38,0.00,0.06,0.06,0.00,0.06,0.02,0.08,0.10,0.02,0.10,Matches,Eredivisie,2024/25
300,Dylan Mbayo,be BEL,"FW,MF",Zwolle,22,2001,34,25,"2,104",23.4,4,7,11,4,0,0,2,0,3.7,3.7,2.7,6.4,116,56,221,0.17,0.30,0.47,0.17,0.47,0.16,0.11,0.27,0.16,0.27,Matches,Eredivisie,2024/25
301,Mexx Meerdink,nl NED,"FW,MF",AZ Alkmaar,21,2003,27,8,906,10.1,9,0,9,9,0,0,2,0,4.4,4.4,0.9,5.3,11,29,73,0.89,0.00,0.89,0.89,0.89,0.44,0.09,0.53,0.44,0.53,Matches,Eredivisie,2024/25
302,Ringo Meerveld,nl NED,"MF,FW",Willem II,23,2000,33,33,"2,900",32.2,4,2,6,4,0,0,2,0,2.4,2.4,2.3,4.6,70,125,91,0.12,0.06,0.19,0.12,0.19,0.07,0.07,0.14,0.07,0.14,Matches,Eredivisie,2024/25
303,Aaron Meijers,nl NED,DF,RKC Waalwijk,36,1987,17,9,753,8.4,0,0,0,0,0,0,1,1,0.1,0.1,0.4,0.5,11,28,22,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches,Eredivisie,2024/25
304,Rick Meissen,nl NED,DF,Sparta R'dam,22,2002,20,8,767,8.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,9,40,5,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,Eredivisie,2024/25
305,Rui Mendes,de GER,"MF,FW",Groningen,24,1999,14,5,517,5.7,1,1,2,1,0,0,3,0,1.1,1.1,0.8,1.9,4,5,27,0.17,0.17,0.35,0.17,0.35,0.20,0.14,0.34,0.20,0.34,Matches,Eredivisie,2024/25
306,Julien Mesbahi,ma MAR,FW,Twente,18,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024/25
307,Ivan Mesík,sk SVK,DF,Heracles Almelo,23,2001,33,33,"2,909",32.3,1,0,1,1,0,0,9,0,1.0,1.0,0.2,1.2,42,110,14,0.03,0.00,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,Matches,Eredivisie,2024/25
308,Metinho,br BRA,MF,Sparta R'dam,21,2003,12,2,361,4.0,0,0,0,0,0,0,3,0,0.3,0.3,0.3,0.5,18,29,13,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.14,0.07,0.14,Matches,Eredivisie,2024/25
309,Edouard Michut,fr FRA,"MF,FW",Fortuna Sittard,21,2003,18,12,"1,028",11.4,1,0,1,1,0,0,5,1,1.7,1.7,0.1,1.7,10,23,25,0.09,0.00,0.09,0.09,0.09,0.15,0.00,0.15,0.15,0.15,Matches,Eredivisie,2024/25
310,Sven Mijnans,nl NED,MF,AZ Alkmaar,24,2000,28,26,"2,225",24.7,6,5,11,6,0,0,4,0,7.7,7.7,4.9,12.5,28,129,144,0.24,0.20,0.44,0.24,0.44,0.31,0.20,0.51,0.31,0.51,Matches,Eredivisie,2024/25
311,Antoni Milambo,nl NED,MF,Feyenoord,19,2005,29,25,"1,978",22.0,3,5,8,3,0,0,2,0,2.0,2.0,1.7,3.7,41,83,72,0.14,0.23,0.36,0.14,0.36,0.09,0.08,0.17,0.09,0.17,Matches,Eredivisie,2024/25
312,Lorenzo Milani,it ITA,DF,Heracles Almelo,23,2001,7,3,275,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,7,5,21,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches,Eredivisie,2024/25
313,Mateja Milovanovic,rs SRB,DF,Heerenveen,20,2004,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024/25
314,David Min,nl NED,FW,Utrecht,25,1999,27,16,"1,249",13.9,3,0,3,3,0,0,2,0,3.6,3.6,0.4,4.0,9,14,67,0.22,0.00,0.22,0.22,0.22,0.26,0.03,0.29,0.26,0.29,Matches,Eredivisie,2024/25
315,Damon Mirani,nl NED,DF,Heracles Almelo,28,1996,34,34,"3,013",33.5,2,0,2,2,0,0,3,0,1.7,1.7,0.8,2.4,11,125,10,0.06,0.00,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,Matches,Eredivisie,2024/25
316,Jeyland Mitchell,cr CRC,DF,Feyenoord,19,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,0,0,0,0.00,0.00,0.00,0.00,0.00,2.38,0.00,2.38,2.38,2.38,Matches,Eredivisie,2024/25
317,Shunsuke Mito,jp JPN,FW,Sparta R'dam,21,2002,30,18,"1,489",16.5,5,0,5,5,0,0,0,0,5.2,5.2,1.3,6.5,55,31,151,0.30,0.00,0.30,0.30,0.30,0.31,0.08,0.39,0.31,0.39,Matches,Eredivisie,2024/25
318,Josip Mitrović,hr CRO,"DF,MF",Fortuna Sittard,24,2000,26,9,931,10.3,2,0,2,2,0,0,1,0,1.4,1.4,1.4,2.8,17,25,51,0.19,0.00,0.19,0.19,0.19,0.14,0.14,0.27,0.14,0.27,Matches,Eredivisie,2024/25
319,Jakub Moder,pl POL,MF,Feyenoord,25,1999,14,14,"1,196",13.3,3,2,5,1,2,2,1,0,3.0,1.4,1.6,3.0,16,52,30,0.23,0.15,0.38,0.08,0.23,0.22,0.12,0.35,0.11,0.23,Matches,Eredivisie,2024/25
320,Jorthy Mokio,be BEL,"MF,DF",Ajax,16,2008,11,4,509,5.7,1,0,1,1,0,0,1,0,0.9,0.9,0.2,1.1,13,21,20,0.18,0.00,0.18,0.18,0.18,0.16,0.04,0.20,0.16,0.20,Matches,Eredivisie,2024/25
321,Lars Mol,nl NED,MF,NAC Breda,19,2004,8,2,247,2.7,0,0,0,0,0,0,0,1,0.7,0.7,0.1,0.8,2,10,10,0.00,0.00,0.00,0.00,0.00,0.24,0.04,0.28,0.24,0.28,Matches,Eredivisie,2024/25
322,Jamiro Monteiro,cv CPV,MF,Zwolle,30,1993,28,23,"1,977",22.0,2,2,4,2,0,0,5,0,2.5,2.5,3.7,6.2,20,113,92,0.09,0.09,0.18,0.09,0.18,0.11,0.17,0.28,0.11,0.28,Matches,Eredivisie,2024/25
323,Alex Mortensen,se SWE,"FW,MF",Groningen,22,2002,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024/25
324,David Møller Wolfe,no NOR,DF,AZ Alkmaar,22,2002,31,30,"2,500",27.8,2,5,7,2,0,0,5,1,1.2,1.2,2.3,3.6,85,107,149,0.07,0.18,0.25,0.07,0.25,0.04,0.08,0.13,0.04,0.13,Matches,Eredivisie,2024/25
325,Chris Nadje,fr FRA,MF,Feyenoord,22,2001,8,1,195,2.2,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,8,6,11,0.00,0.00,0.00,0.00,0.00,0.20,0.03,0.23,0.20,0.23,Matches,Eredivisie,2024/25
326,Adamo Nagalo,bf BFA,DF,PSV Eindhoven,21,2002,6,1,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,1,20,2,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09,Matches,Eredivisie,2024/25
327,Adi Nalic,ba BIH,"MF,FW",Almere City,26,1997,22,7,695,7.7,1,0,1,1,0,0,2,0,1.0,1.0,0.3,1.3,16,27,44,0.13,0.00,0.13,0.13,0.13,0.13,0.04,0.17,0.13,0.17,Matches,Eredivisie,2024/25
328,Younes Namli,dk DEN,"FW,MF",Zwolle,30,1994,18,13,"1,114",12.4,4,2,6,4,0,0,1,1,2.9,2.9,2.2,5.2,43,76,68,0.32,0.16,0.48,0.32,0.48,0.24,0.18,0.42,0.24,0.42,Matches,Eredivisie,2024/25
329,Mohamed Nassoh,nl NED,FW,Sparta R'dam,21,2003,30,14,"1,621",18.0,2,2,4,2,0,0,1,0,2.1,2.1,3.5,5.7,71,105,153,0.11,0.11,0.22,0.11,0.22,0.12,0.20,0.31,0.12,0.31,Matches,Eredivisie,2024/25
330,Gerrit Nauber,de GER,DF,Go Ahead Eag,32,1992,32,30,"2,677",29.7,2,0,2,2,0,0,5,1,1.8,1.8,0.2,2.0,3,57,4,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches,Eredivisie,2024/25
331,Camiel Neghli,nl NED,FW,Sparta R'dam,22,2001,20,15,"1,382",15.4,5,2,7,5,0,0,2,0,3.2,3.2,2.6,5.9,55,73,121,0.33,0.13,0.46,0.33,0.46,0.21,0.17,0.38,0.21,0.38,Matches,Eredivisie,2024/25
332,Ion Nicolaescu,md MDA,FW,Heerenveen,25,1998,25,13,"1,270",14.1,8,0,8,5,3,3,1,0,6.7,4.3,0.8,5.1,22,19,65,0.57,0.00,0.57,0.35,0.35,0.47,0.06,0.53,0.31,0.36,Matches,Eredivisie,2024/25
333,Reuven Niemeijer,nl NED,"MF,DF",RKC Waalwijk,29,1995,9,2,228,2.5,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,3,2,8,0.00,0.00,0.00,0.00,0.00,0.11,0.13,0.24,0.11,0.24,Matches,Eredivisie,2024/25
334,Bart Nieuwkoop,nl NED,"DF,MF",Feyenoord,28,1996,10,6,465,5.2,0,1,1,0,0,0,2,0,0.7,0.7,0.5,1.2,5,7,31,0.00,0.19,0.19,0.00,0.19,0.14,0.10,0.24,0.14,0.24,Matches,Eredivisie,2024/25
335,Olivier de Nijs,nl NED,"MF,FW",Almere City,19,2004,2,0,31,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,0,0,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.66,0.66,0.66,Matches,Eredivisie,2024/25
336,Rob Nizet,be BEL,DF,Willem II,22,2002,21,9,955,10.6,0,0,0,0,0,0,3,0,0.1,0.1,0.5,0.6,37,40,55,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Matches,Eredivisie,2024/25
337,Kristian Nökkvi Hlynsson,is ISL,MF,Sparta R'dam,20,2004,14,14,"1,211",13.5,2,3,5,2,0,0,0,0,2.9,2.9,1.7,4.6,20,52,61,0.15,0.22,0.37,0.15,0.37,0.21,0.13,0.34,0.21,0.34,Matches,Eredivisie,2024/25
338,Kristian Nökkvi Hlynsson,is ISL,"MF,FW",Ajax,20,2004,4,3,186,2.1,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,4,4,11,0.48,0.00,0.48,0.48,0.48,0.29,0.02,0.31,0.29,0.31,Matches,Eredivisie,2024/25
339,Andries Noppert,nl NED,GK,Heerenveen,30,1994,16,16,"1,365",15.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024/25
340,Ché Nunnely,nl NED,"FW,MF",Heerenveen,25,1999,16,1,258,2.9,0,2,2,0,0,0,0,0,0.1,0.1,0.6,0.7,12,3,25,0.00,0.70,0.70,0.00,0.70,0.03,0.20,0.23,0.03,0.23,Matches,Eredivisie,2024/25
341,Bram Nuytinck,nl NED,DF,NEC Nijmegen,34,1990,26,20,"1,689",18.8,1,0,1,1,0,0,4,0,1.1,1.1,0.5,1.6,8,55,10,0.05,0.00,0.05,0.05,0.05,0.06,0.03,0.09,0.06,0.09,Matches,Eredivisie,2024/25
342,Armando Obispo,nl NED,DF,PSV Eindhoven,25,1999,14,4,420,4.7,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,7,36,1,0.21,0.00,0.21,0.21,0.21,0.10,0.00,0.10,0.10,0.10,Matches,Eredivisie,2024/25
343,Koki Ogawa,jp JPN,FW,NEC Nijmegen,26,1997,24,20,"1,598",17.8,7,1,8,6,1,1,1,0,8.7,8.0,1.2,9.2,6,13,47,0.39,0.06,0.45,0.34,0.39,0.49,0.07,0.56,0.45,0.52,Matches,Eredivisie,2024/25
344,Noah Ohio,nl NED,FW,Utrecht,21,2003,23,4,679,7.5,5,0,5,4,1,1,4,0,4.6,3.8,1.3,5.2,22,8,53,0.66,0.00,0.66,0.53,0.53,0.61,0.18,0.79,0.51,0.68,Matches,Eredivisie,2024/25
345,Lars Olden Larsen,no NOR,"MF,FW",NEC Nijmegen,25,1998,9,4,343,3.8,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,4,11,14,0.00,0.00,0.00,0.00,0.00,0.13,0.05,0.18,0.13,0.18,Matches,Eredivisie,2024/25
346,Fredrik Oldrup Jensen,no NOR,MF,NAC Breda,31,1993,24,15,"1,287",14.3,0,0,0,0,0,0,1,0,1.0,1.0,0.5,1.5,8,64,12,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.11,0.07,0.11,Matches,Eredivisie,2024/25
347,Nick Olij,nl NED,GK,Sparta R'dam,28,1995,34,34,"3,060",34.0,0,1,1,0,0,0,1,0,0.0,0.0,1.6,1.6,0,0,0,0.00,0.03,0.03,0.00,0.03,0.00,0.05,0.05,0.00,0.05,Matches,Eredivisie,2024/25
348,Lucas Oliveira Rosa,br BRA,DF,Ajax,24,2000,5,3,246,2.7,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.3,9,9,4,0.00,0.37,0.37,0.00,0.37,0.01,0.08,0.10,0.01,0.10,Matches,Eredivisie,2024/25
349,Simon Olsson,se SWE,MF,Heerenveen,26,1997,12,9,787,8.7,1,1,2,1,0,0,1,0,0.7,0.7,1.7,2.4,6,41,32,0.11,0.11,0.23,0.11,0.23,0.08,0.20,0.28,0.08,0.28,Matches,Eredivisie,2024/25
350,Basar Onal,tr TUR,"FW,MF",NEC Nijmegen,20,2004,33,11,"1,386",15.4,1,2,3,1,0,0,3,0,3.1,3.1,1.8,4.8,64,28,134,0.06,0.13,0.19,0.06,0.19,0.20,0.11,0.31,0.20,0.31,Matches,Eredivisie,2024/25
351,Diego van Oorschot,nl NED,"MF,FW",Heracles Almelo,18,2005,3,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024/25
352,Thijs Oosting,nl NED,"FW,MF",Groningen,24,2000,22,8,784,8.7,1,0,1,1,0,0,0,0,1.1,1.1,0.8,1.9,10,31,53,0.11,0.00,0.11,0.11,0.11,0.13,0.09,0.21,0.13,0.21,Matches,Eredivisie,2024/25
353,Fredrik Oppegard,no NOR,DF,PSV Eindhoven,21,2002,6,3,276,3.1,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,16,15,41,0.00,0.00,0.00,0.00,0.00,0.09,0.20,0.29,0.09,0.29,Matches,Eredivisie,2024/25
354,Yanick van Osch,nl NED,GK,RKC Waalwijk,27,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Eredivisie,2024/25
