Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,League,Season
295,Mohamed Lamine Bayo,gn GUI,FW,Lille,26,1998,12,4,309,3.4,2,1,3,2,0,0,1,0,2.2,2.2,0.5,2.7,4,4,20,0.58,0.29,0.87,0.58,0.87,0.65,0.15,0.80,0.65,0.80,Matches,Ligue 1,2024/25
296,Gautier Larsonneur,fr FRA,GK,Saint-Étienne,27,1997,34,34,"3,060",34.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
297,Julien Le Cardinal,fr FRA,DF,Brest,26,1997,16,15,"1,378",15.3,0,1,1,0,0,0,3,0,0.4,0.4,0.3,0.7,7,39,1,0.00,0.07,0.07,0.00,0.07,0.03,0.02,0.05,0.03,0.05,Matches,Ligue 1,2024/25
298,Jérémy Le Douaron,fr FRA,FW,Brest,26,1998,2,1,102,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,7,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches,Ligue 1,2024/25
299,Benjamin Lecomte,fr FRA,GK,Montpellier,33,1991,30,30,"2,700",30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
300,Pierre Lees-Melou,fr FRA,MF,Brest,31,1993,20,17,"1,526",17.0,2,2,4,2,0,0,7,0,1.3,1.3,2.8,4.0,23,105,36,0.12,0.12,0.24,0.12,0.24,0.07,0.16,0.24,0.07,0.24,Matches,Ligue 1,2024/25
301,Jordan Lefort,fr FRA,DF,Angers,30,1993,34,34,"3,060",34.0,0,1,1,0,0,0,3,0,0.6,0.6,1.1,1.6,6,89,13,0.00,0.03,0.03,0.00,0.03,0.02,0.03,0.05,0.02,0.05,Matches,Ligue 1,2024/25
302,Félix Lemaréchal,fr FRA,"MF,FW",Strasbourg,20,2003,27,20,"1,779",19.8,4,3,7,4,0,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.20,0.15,0.35,0.20,0.35,0.18,0.15,0.32,0.18,0.32,Matches,Ligue 1,2024/25
303,Donovan Léon,gf GUF,GK,Auxerre,31,1992,32,32,"2,880",32.0,0,2,2,0,0,0,4,0,0.0,0.0,0.4,0.4,0,1,0,0.00,0.06,0.06,0.00,0.06,0.00,0.01,0.01,0.00,0.01,Matches,Ligue 1,2024/25
304,Esteban Lepaul,fr FRA,FW,Angers,24,2000,28,18,"1,629",18.1,9,0,9,9,0,0,2,0,5.1,5.1,0.8,6.0,26,20,68,0.50,0.00,0.50,0.50,0.50,0.28,0.05,0.33,0.28,0.33,Matches,Ligue 1,2024/25
305,Johann Lepenant,fr FRA,MF,Nantes,21,2002,29,23,"2,048",22.8,2,1,3,2,0,0,3,0,1.4,1.4,0.9,2.3,25,89,62,0.09,0.04,0.13,0.09,0.13,0.06,0.04,0.10,0.06,0.10,Matches,Ligue 1,2024/25
306,Louis Leroux,fr FRA,"MF,DF",Nantes,18,2006,16,8,816,9.1,2,1,3,2,0,0,1,0,1.5,1.5,1.3,2.8,11,31,14,0.22,0.11,0.33,0.22,0.33,0.16,0.15,0.31,0.16,0.31,Matches,Ligue 1,2024/25
307,Pol Lirola,es ESP,DF,Marseille,26,1997,19,5,680,7.6,1,2,3,1,0,0,1,1,0.6,0.6,0.7,1.3,12,21,40,0.13,0.26,0.40,0.13,0.40,0.08,0.09,0.17,0.08,0.17,Matches,Ligue 1,2024/25
308,Gautier Lloris,fr FRA,DF,Le Havre,29,1995,31,31,"2,768",30.8,2,1,3,2,0,0,5,0,1.2,1.2,0.9,2.0,13,99,7,0.07,0.03,0.10,0.07,0.10,0.04,0.03,0.07,0.04,0.07,Matches,Ligue 1,2024/25
309,Bradley Locko,fr FRA,DF,Brest,22,2002,2,1,97,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,Ligue 1,2024/25
310,Elysée Logbo,fr FRA,FW,Le Havre,20,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,2,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.61,0.61,Matches,Ligue 1,2024/25
311,Anthony Lopes,pt POR,GK,Nantes,33,1990,18,18,"1,563",17.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
312,Jordan Lotomba,ch SUI,"MF,DF",Nice,25,1998,2,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
313,Tom Louchet,fr FRA,"DF,MF",Nice,21,2003,22,7,775,8.6,1,0,1,1,0,0,1,0,0.8,0.8,1.2,1.9,19,36,37,0.12,0.00,0.12,0.12,0.12,0.09,0.14,0.22,0.09,0.22,Matches,Ligue 1,2024/25
314,Milos Lukovic,rs SRB,"FW,MF",Strasbourg,18,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
315,Othmane Maamma,ma MAR,"FW,MF",Montpellier,18,2005,12,2,361,4.0,1,1,2,1,0,0,1,0,0.7,0.7,0.2,0.9,8,2,24,0.25,0.25,0.50,0.25,0.50,0.23,0.06,0.29,0.23,0.29,Matches,Ligue 1,2024/25
316,Deiver Machado,co COL,"DF,MF",Lens,30,1993,27,20,"1,805",20.1,1,4,5,1,0,0,7,2,2.3,2.3,2.1,4.3,42,45,80,0.05,0.20,0.25,0.05,0.25,0.11,0.10,0.22,0.11,0.22,Matches,Ligue 1,2024/25
317,Lanroy Machine,fr FRA,FW,Angers,18,2005,2,0,8,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.62,0.00,0.62,0.62,0.62,Matches,Ligue 1,2024/25
318,Yvann Macon,fr FRA,DF,Saint-Étienne,25,1998,12,10,790,8.8,0,0,0,0,0,0,4,0,0.3,0.3,0.2,0.5,25,46,40,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches,Ligue 1,2024/25
319,Eros Maddy,nl NED,DF,Auxerre,23,2001,2,0,15,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.52,0.00,0.52,Matches,Ligue 1,2024/25
320,Soungoutou Magassa,fr FRA,MF,Monaco,20,2003,21,12,"1,025",11.4,0,1,1,0,0,0,5,1,0.5,0.5,0.9,1.4,6,63,11,0.00,0.09,0.09,0.00,0.09,0.04,0.08,0.12,0.04,0.12,Matches,Ligue 1,2024/25
321,Hugo Magnetti,fr FRA,MF,Brest,26,1998,32,27,"2,323",25.8,1,0,1,1,0,0,5,0,0.8,0.8,0.4,1.2,21,80,20,0.04,0.00,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05,Matches,Ligue 1,2024/25
322,Frank Magri,cm CMR,"FW,MF",Toulouse,24,1999,31,17,"1,516",16.8,5,1,6,5,0,0,5,1,6.0,6.0,1.5,7.5,17,25,80,0.30,0.06,0.36,0.30,0.36,0.36,0.09,0.45,0.36,0.45,Matches,Ligue 1,2024/25
323,Ainsley Maitland-Niles,eng ENG,DF,Lyon,26,1997,32,20,"1,985",22.1,1,4,5,1,0,0,1,0,2.9,2.9,3.4,6.4,33,102,110,0.05,0.18,0.23,0.05,0.23,0.13,0.16,0.29,0.13,0.29,Matches,Ligue 1,2024/25
324,Radosław Majecki,pl POL,GK,Monaco,24,1999,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
325,Hamidou Makalou,ml MLI,"FW,MF",Brest,18,2006,4,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
326,Nikola Maksimović,rs SRB,DF,Montpellier,32,1991,7,7,581,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,1,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,Ligue 1,2024/25
327,Aaron Malouda,fr FRA,FW,Lille,18,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
328,Hianga Mananga Mbock,fr FRA,MF,Brest,24,1999,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,Ligue 1,2024/25
329,Steve Mandanda,fr FRA,GK,Rennes,39,1985,18,17,"1,486",16.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,Ligue 1,2024/25
330,Aïssa Mandi,dz ALG,DF,Lille,32,1991,24,20,"1,733",19.3,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.8,12,82,21,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,Ligue 1,2024/25
331,Orel Mangala,be BEL,MF,Lyon,26,1998,1,1,67,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,3,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches,Ligue 1,2024/25
332,Sekou Mara,fr FRA,"FW,MF",Strasbourg,22,2002,25,7,768,8.5,1,1,2,1,0,0,2,0,2.0,2.0,1.0,3.0,9,11,47,0.12,0.12,0.23,0.12,0.23,0.23,0.11,0.35,0.23,0.35,Matches,Ligue 1,2024/25
333,Marquinhos,br BRA,DF,Paris S-G,30,1994,22,19,"1,725",19.2,2,0,2,2,0,0,3,0,1.1,1.1,0.8,1.9,29,151,4,0.10,0.00,0.10,0.10,0.10,0.06,0.04,0.10,0.06,0.10,Matches,Ligue 1,2024/25
334,Ange Martial Tia,ml MLI,"MF,DF",Reims,17,2006,6,2,171,1.9,0,0,0,0,0,0,0,0,1.3,1.3,0.0,1.3,2,8,9,0.00,0.00,0.00,0.00,0.00,0.68,0.01,0.70,0.68,0.70,Matches,Ligue 1,2024/25
335,Jonas Martin,fr FRA,MF,Brest,34,1990,17,5,496,5.5,1,0,1,1,0,0,2,0,0.4,0.4,0.3,0.7,8,21,9,0.18,0.00,0.18,0.18,0.18,0.07,0.06,0.14,0.07,0.14,Matches,Ligue 1,2024/25
336,Han-Noah Massengo,fr FRA,MF,Auxerre,23,2001,17,11,"1,046",11.6,0,0,0,0,0,0,5,0,0.4,0.4,0.4,0.8,13,28,13,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.07,0.03,0.07,Matches,Ligue 1,2024/25
337,Clinton Mata,ao ANG,DF,Lyon,31,1992,29,27,"2,370",26.3,0,4,4,0,0,0,6,0,0.2,0.2,1.4,1.6,20,88,23,0.00,0.15,0.15,0.00,0.15,0.01,0.05,0.06,0.01,0.06,Matches,Ligue 1,2024/25
338,Eliot Matazo,be BEL,MF,Monaco,22,2002,3,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches,Ligue 1,2024/25
339,Nemanja Matić,rs SRB,MF,Lyon,35,1988,29,25,"2,010",22.3,0,1,1,0,0,0,1,0,0.1,0.1,1.3,1.3,35,150,15,0.00,0.04,0.04,0.00,0.04,0.00,0.06,0.06,0.00,0.06,Matches,Ligue 1,2024/25
340,Rudy Matondo,fr FRA,MF,Auxerre,16,2008,5,0,66,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
341,Azor Matusiwa,nl NED,MF,Rennes,26,1998,29,23,"2,078",23.1,1,3,4,1,0,0,3,0,1.2,1.2,1.8,3.1,19,134,26,0.04,0.13,0.17,0.04,0.17,0.05,0.08,0.13,0.05,0.13,Matches,Ligue 1,2024/25
342,Neal Maupay,fr FRA,FW,Marseille,27,1996,22,13,"1,042",11.6,4,4,8,4,0,0,3,1,4.1,4.1,2.2,6.3,12,37,81,0.35,0.35,0.69,0.35,0.69,0.36,0.19,0.54,0.36,0.54,Matches,Ligue 1,2024/25
343,Christian Mawissa,fr FRA,DF,Monaco,19,2005,22,17,"1,501",16.7,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,13,44,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Matches,Ligue 1,2024/25
344,Senny Mayulu,fr FRA,MF,Paris S-G,18,2006,20,8,808,9.0,2,2,4,2,0,0,1,0,2.9,2.9,2.1,4.9,29,46,56,0.22,0.22,0.45,0.22,0.45,0.32,0.23,0.55,0.32,0.55,Matches,Ligue 1,2024/25
345,Ethan Mbappé,fr FRA,"MF,FW",Lille,17,2006,10,1,222,2.5,0,0,0,0,0,0,3,0,1.1,1.1,1.5,2.6,6,8,32,0.00,0.00,0.00,0.00,0.00,0.44,0.60,1.05,0.44,1.05,Matches,Ligue 1,2024/25
346,Ibrahim Mbaye,fr FRA,"FW,MF",Paris S-G,16,2008,9,4,340,3.8,1,1,2,1,0,0,0,0,1.8,1.8,1.1,2.9,15,9,54,0.26,0.26,0.53,0.26,0.53,0.48,0.30,0.78,0.48,0.78,Matches,Ligue 1,2024/25
347,Mark McKenzie,us USA,DF,Toulouse,25,1999,30,29,"2,496",27.7,1,1,2,1,0,0,1,1,1.4,1.4,0.5,1.9,10,97,5,0.04,0.04,0.07,0.04,0.07,0.05,0.02,0.07,0.05,0.07,Matches,Ligue 1,2024/25
348,Facundo Medina,ar ARG,DF,Lens,25,1999,29,29,"2,543",28.3,0,1,1,0,0,0,15,1,1.8,1.8,2.0,3.8,46,174,42,0.00,0.04,0.04,0.00,0.04,0.06,0.07,0.13,0.06,0.13,Matches,Ligue 1,2024/25
349,Henrik Meister,dk DEN,FW,Rennes,20,2003,4,0,63,0.7,1,0,1,1,0,0,0,0,0.1,0.1,0.3,0.3,2,1,4,1.43,0.00,1.43,1.43,1.43,0.09,0.37,0.45,0.09,0.45,Matches,Ligue 1,2024/25
350,Bamo Meïté,ci CIV,DF,Montpellier,22,2001,7,6,424,4.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
351,Bamo Meïté,ci CIV,DF,Marseille,22,2001,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
352,Mohamed Meité,fr FRA,FW,Rennes,16,2007,12,5,544,6.0,2,0,2,2,0,0,0,0,2.5,2.5,0.6,3.1,8,6,37,0.33,0.00,0.33,0.33,0.33,0.41,0.10,0.51,0.41,0.51,Matches,Ligue 1,2024/25
353,Farid El Melali,dz ALG,FW,Angers,27,1997,32,22,"1,893",21.0,2,3,5,2,0,0,1,0,3.6,3.6,3.1,6.7,62,43,113,0.10,0.14,0.24,0.10,0.24,0.17,0.15,0.32,0.17,0.32,Matches,Ligue 1,2024/25
354,Nuno Mendes,pt POR,DF,Paris S-G,22,2002,24,19,"1,676",18.6,1,3,4,1,0,0,3,0,2.2,2.2,5.0,7.2,58,127,108,0.05,0.16,0.21,0.05,0.21,0.12,0.27,0.39,0.12,0.39,Matches,Ligue 1,2024/25
355,Antoine Mendy,sn SEN,DF,Nice,20,2004,18,8,825,9.2,0,0,0,0,0,0,2,0,0.6,0.6,0.1,0.7,12,35,15,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches,Ligue 1,2024/25
356,Nampalys Mendy,sn SEN,MF,Lens,32,1992,10,7,588,6.5,0,1,1,0,0,0,2,0,0.2,0.2,0.1,0.3,2,28,3,0.00,0.15,0.15,0.00,0.15,0.03,0.01,0.04,0.03,0.04,Matches,Ligue 1,2024/25
357,Gideon Mensah,gh GHA,DF,Auxerre,26,1998,29,26,"2,280",25.3,0,1,1,0,0,0,2,0,0.2,0.2,2.6,2.8,52,93,101,0.00,0.04,0.04,0.00,0.04,0.01,0.10,0.11,0.01,0.11,Matches,Ligue 1,2024/25
358,Quentin Merlin,fr FRA,DF,Marseille,22,2002,27,21,"1,589",17.7,1,3,4,1,0,0,1,0,2.1,2.1,3.0,5.0,40,86,169,0.06,0.17,0.23,0.06,0.23,0.12,0.17,0.28,0.12,0.28,Matches,Ligue 1,2024/25
359,Rafik Messali,fr FRA,DF,Toulouse,21,2003,13,5,456,5.1,0,1,1,0,0,0,0,0,0.3,0.3,1.0,1.3,13,21,29,0.00,0.20,0.20,0.00,0.20,0.05,0.20,0.25,0.05,0.25,Matches,Ligue 1,2024/25
360,Thomas Meunier,be BEL,DF,Lille,32,1991,30,21,"1,928",21.4,2,0,2,2,0,0,5,0,1.9,1.9,0.7,2.5,64,136,148,0.09,0.00,0.09,0.09,0.09,0.09,0.03,0.12,0.09,0.12,Matches,Ligue 1,2024/25
361,Lucas Michal,fr FRA,"FW,MF",Monaco,19,2005,8,0,117,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.9,1.1,4,4,11,0.00,0.00,0.00,0.00,0.00,0.17,0.70,0.87,0.17,0.87,Matches,Ligue 1,2024/25
362,Georges Mikautadze,ge GEO,FW,Lyon,23,2000,34,13,"1,449",16.1,11,6,17,8,3,4,2,0,10.3,7.0,4.3,11.4,37,54,140,0.68,0.37,1.06,0.50,0.87,0.64,0.27,0.91,0.44,0.71,Matches,Ligue 1,2024/25
363,Igor Miladinović,rs SRB,"FW,MF",Saint-Étienne,21,2003,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
364,Takumi Minamino,jp JPN,"MF,FW",Monaco,29,1995,31,27,"2,231",24.8,6,3,9,6,0,0,4,0,8.9,8.9,6.6,15.5,51,114,193,0.24,0.12,0.36,0.24,0.36,0.36,0.26,0.62,0.36,0.62,Matches,Ligue 1,2024/25
365,Lucas Mincarelli,fr FRA,DF,Montpellier,20,2004,10,8,715,7.9,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,15,25,16,0.13,0.00,0.13,0.13,0.13,0.08,0.03,0.11,0.08,0.11,Matches,Ligue 1,2024/25
366,Terem Moffi,ng NGA,FW,Nice,25,1999,5,0,58,0.6,1,0,1,1,0,0,0,0,2.3,2.3,0.0,2.3,1,1,4,1.55,0.00,1.55,1.55,1.55,3.53,0.00,3.53,3.53,3.53,Matches,Ligue 1,2024/25
367,Mostafa Mohamed,eg EGY,FW,Nantes,26,1997,30,11,"1,252",13.9,5,0,5,5,0,0,3,0,5.5,5.5,0.4,5.9,11,20,50,0.36,0.00,0.36,0.36,0.36,0.40,0.03,0.43,0.40,0.43,Matches,Ligue 1,2024/25
368,Florent Mollet,fr FRA,"MF,FW",Nantes,32,1991,9,3,242,2.7,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.7,3,9,12,0.00,0.00,0.00,0.00,0.00,0.12,0.13,0.24,0.12,0.24,Matches,Ligue 1,2024/25
369,Diego Moreira,pt POR,"DF,MF",Strasbourg,19,2004,32,29,"2,568",28.5,2,7,9,2,0,0,4,1,2.0,2.0,7.3,9.3,99,87,245,0.07,0.25,0.32,0.07,0.32,0.07,0.25,0.33,0.07,0.33,Matches,Ligue 1,2024/25
370,Gabriel Moscardo,br BRA,"MF,DF",Reims,18,2005,6,0,84,0.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,3,3,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Matches,Ligue 1,2024/25
371,Yael Mouanga,fr FRA,DF,Montpellier,19,2005,14,10,946,10.5,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,4,22,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,Ligue 1,2024/25
372,Aimen Moueffek,fr FRA,MF,Saint-Étienne,23,2001,22,13,"1,039",11.5,0,1,1,0,0,0,2,0,1.1,1.1,1.1,2.2,20,43,31,0.00,0.09,0.09,0.00,0.09,0.09,0.10,0.19,0.09,0.19,Matches,Ligue 1,2024/25
373,Youssoufa Moukoko,de GER,"FW,MF",Nice,19,2004,11,2,204,2.3,2,1,3,2,0,0,0,0,2.2,2.2,0.8,3.0,2,6,12,0.88,0.44,1.32,0.88,1.32,0.96,0.36,1.32,0.96,1.32,Matches,Ligue 1,2024/25
374,Louis Mouton,fr FRA,MF,Saint-Étienne,22,2002,24,12,"1,045",11.6,0,1,1,0,0,0,2,0,1.3,1.3,1.3,2.6,18,54,51,0.00,0.09,0.09,0.00,0.09,0.11,0.11,0.22,0.11,0.22,Matches,Ligue 1,2024/25
375,Ngal'Ayel Mukau,cd COD,MF,Lille,19,2004,22,14,"1,190",13.2,0,1,1,0,0,0,4,0,0.8,0.8,0.7,1.5,19,57,43,0.00,0.08,0.08,0.00,0.08,0.06,0.05,0.11,0.06,0.11,Matches,Ligue 1,2024/25
376,Marshall Munetsi,zw ZIM,MF,Reims,28,1996,19,19,"1,692",18.8,4,2,6,4,0,0,5,0,4.0,4.0,2.0,5.9,8,26,48,0.21,0.11,0.32,0.21,0.32,0.21,0.11,0.32,0.21,0.32,Matches,Ligue 1,2024/25
377,Almoatasem Al Musrati,ly LBY,MF,Monaco,28,1996,10,3,386,4.3,1,1,2,1,0,0,0,0,0.5,0.5,0.4,0.9,2,41,5,0.23,0.23,0.47,0.23,0.47,0.11,0.10,0.21,0.11,0.21,Matches,Ligue 1,2024/25
378,Junior Mwanga,fr FRA,MF,Le Havre,21,2003,11,11,952,10.6,1,2,3,1,0,0,1,1,1.3,1.3,1.0,2.3,15,42,15,0.09,0.19,0.28,0.09,0.28,0.12,0.10,0.22,0.12,0.22,Matches,Ligue 1,2024/25
379,Junior Mwanga,fr FRA,MF,Strasbourg,21,2003,8,2,296,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,Ligue 1,2024/25
380,Loïc N'Gatta,fr FRA,DF,Auxerre,20,2003,2,0,13,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,Ligue 1,2024/25
381,Djylian N'Guessan,fr FRA,FW,Saint-Étienne,15,2008,8,3,181,2.0,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,1,9,16,0.00,0.00,0.00,0.00,0.00,0.20,0.07,0.27,0.20,0.27,Matches,Ligue 1,2024/25
382,Mickael Nade,fr FRA,DF,Saint-Étienne,25,1999,26,25,"2,306",25.6,1,2,3,1,0,0,1,0,0.7,0.7,0.6,1.3,17,72,2,0.04,0.08,0.12,0.04,0.12,0.03,0.02,0.05,0.03,0.05,Matches,Ligue 1,2024/25
383,Bilal Nadir,ma MAR,MF,Marseille,20,2003,15,5,383,4.3,1,0,1,1,0,0,2,0,0.6,0.6,0.4,1.0,18,18,25,0.23,0.00,0.23,0.23,0.23,0.14,0.10,0.24,0.14,0.24,Matches,Ligue 1,2024/25
384,Mahamadou Nagida,cm CMR,DF,Rennes,19,2005,12,4,430,4.8,2,0,2,2,0,0,1,0,1.5,1.5,0.3,1.8,22,15,55,0.42,0.00,0.42,0.42,0.42,0.31,0.07,0.38,0.31,0.38,Matches,Ligue 1,2024/25
385,Keito Nakamura,jp JPN,"FW,MF",Reims,24,2000,32,31,"2,649",29.4,11,2,13,11,0,0,5,0,9.1,9.1,2.9,12.1,90,82,197,0.37,0.07,0.44,0.37,0.44,0.31,0.10,0.41,0.31,0.41,Matches,Ligue 1,2024/25
386,Sebastian Nanasi,se SWE,"MF,FW",Strasbourg,22,2002,31,26,"2,107",23.4,6,4,10,6,0,0,1,0,6.5,6.5,4.9,11.4,53,126,127,0.26,0.17,0.43,0.26,0.43,0.28,0.21,0.49,0.28,0.49,Matches,Ligue 1,2024/25
387,Yael Nandjou,fr FRA,DF,Nice,19,2005,3,2,154,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.7,1.0,2,3,9,0.00,0.00,0.00,0.00,0.00,0.13,0.44,0.57,0.13,0.57,Matches,Ligue 1,2024/25
388,Youssouf Ndayishimiye,bi BDI,DF,Nice,25,1998,23,22,"1,932",21.5,3,0,3,3,0,0,5,0,0.9,0.9,0.2,1.1,17,86,9,0.14,0.00,0.14,0.14,0.14,0.04,0.01,0.05,0.04,0.05,Matches,Ligue 1,2024/25
389,Junior Ndiaye,fr FRA,FW,Montpellier,19,2005,15,4,441,4.9,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,5,7,26,0.00,0.00,0.00,0.00,0.00,0.10,0.09,0.19,0.10,0.19,Matches,Ligue 1,2024/25
390,Rassoul Ndiaye,sn SEN,MF,Le Havre,22,2001,27,11,"1,061",11.8,1,0,1,1,0,0,2,0,1.7,1.7,0.6,2.4,6,46,30,0.08,0.00,0.08,0.08,0.08,0.15,0.05,0.20,0.15,0.20,Matches,Ligue 1,2024/25
391,Wilfried Ndollo,cm CMR,DF,Montpellier,19,2005,8,3,401,4.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,7,18,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,Ligue 1,2024/25
392,Tanguy Ndombele,fr FRA,MF,Nice,27,1996,18,12,"1,131",12.6,1,2,3,1,0,0,2,0,2.4,2.4,2.4,4.8,22,61,36,0.08,0.16,0.24,0.08,0.24,0.19,0.19,0.38,0.19,0.38,Matches,Ligue 1,2024/25
393,Loïc Nego,hu HUN,"DF,FW",Le Havre,33,1991,31,28,"2,459",27.3,0,0,0,0,0,0,4,0,0.8,0.8,0.7,1.4,64,102,123,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05,Matches,Ligue 1,2024/25
394,João Neves,pt POR,"MF,DF",Paris S-G,19,2004,29,22,"1,844",20.5,3,8,11,3,0,0,1,0,3.0,3.0,4.0,7.0,35,144,80,0.15,0.39,0.54,0.15,0.54,0.15,0.20,0.34,0.15,0.34,Matches,Ligue 1,2024/25
