Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,League,Season
244,Pape Gueye,sn SEN,MF,Villarreal,25,1999,34,26,"2,224",24.7,4,0,4,4,0,0,6,2,3.4,3.4,1.1,4.5,36,156,69,0.16,0.00,0.16,0.16,0.16,0.14,0.04,0.18,0.14,0.18,Matches,laliga,2024/25
245,Hugo Guillamón,es ESP,MF,Valencia,24,2000,12,4,364,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,15,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches,laliga,2024/25
246,Carlos Guirao,es ESP,MF,Betis,21,2003,2,2,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
247,Arda Güler,tr TUR,"MF,FW",Real Madrid,19,2005,28,14,"1,250",13.9,3,4,7,3,0,0,1,0,3.3,3.3,4.5,7.7,34,93,86,0.22,0.29,0.50,0.22,0.50,0.24,0.32,0.56,0.24,0.56,Matches,laliga,2024/25
248,Gerard Gumbau,es ESP,MF,Rayo Vallecano,29,1994,22,7,849,9.4,0,1,1,0,0,0,4,0,1.1,1.1,1.3,2.4,2,41,21,0.00,0.11,0.11,0.00,0.11,0.11,0.14,0.26,0.11,0.26,Matches,laliga,2024/25
249,Jon Guridi,es ESP,"MF,FW",Alavés,29,1995,33,27,"2,080",23.1,3,1,4,2,1,1,6,0,4.2,3.4,1.2,4.6,27,79,90,0.13,0.04,0.17,0.09,0.13,0.18,0.05,0.23,0.15,0.20,Matches,laliga,2024/25
250,Gorka Guruzeta,es ESP,FW,Athletic Club,27,1996,36,21,"1,840",20.4,7,2,9,7,0,0,2,0,6.7,6.6,1.5,8.1,8,31,64,0.34,0.10,0.44,0.34,0.44,0.33,0.07,0.40,0.32,0.40,Matches,laliga,2024/25
251,Miguel Gutiérrez,es ESP,"DF,MF",Girona,23,2001,29,29,"2,458",27.3,1,5,6,1,0,0,4,0,1.6,1.6,4.1,5.8,63,103,199,0.04,0.18,0.22,0.04,0.22,0.06,0.15,0.21,0.06,0.21,Matches,laliga,2024/25
252,Munir El Haddadi,ma MAR,"FW,MF",Leganés,28,1995,25,10,862,9.6,4,0,4,4,0,0,1,1,1.6,1.6,0.8,2.3,11,29,42,0.42,0.00,0.42,0.42,0.42,0.16,0.08,0.24,0.16,0.24,Matches,laliga,2024/25
253,Sébastien Haller,ci CIV,FW,Leganés,30,1994,8,5,404,4.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,4,14,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.13,0.09,0.13,Matches,laliga,2024/25
254,Henrique,br BRA,DF,Valladolid,30,1994,5,4,352,3.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,12,4,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,Matches,laliga,2024/25
255,Javi Hernández,es ESP,DF,Leganés,26,1998,31,27,"2,389",26.5,2,1,3,2,0,0,6,0,0.8,0.8,1.5,2.2,40,80,90,0.08,0.04,0.11,0.08,0.11,0.03,0.06,0.08,0.03,0.08,Matches,laliga,2024/25
256,Aridane Hernández,es ESP,DF,Rayo Vallecano,35,1989,14,11,"1,025",11.4,0,0,0,0,0,0,1,0,0.9,0.9,0.0,1.0,2,38,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches,laliga,2024/25
257,Jorge Herrando,es ESP,DF,Osasuna,23,2001,18,15,"1,366",15.2,1,0,1,1,0,0,3,0,1.2,1.2,0.0,1.2,7,38,1,0.07,0.00,0.07,0.07,0.07,0.08,0.00,0.08,0.08,0.08,Matches,laliga,2024/25
258,Ander Herrera,es ESP,MF,Athletic Club,34,1989,8,2,273,3.0,0,0,0,0,0,1,2,0,1.7,0.9,0.1,1.1,2,16,5,0.00,0.00,0.00,0.00,0.00,0.57,0.04,0.61,0.31,0.35,Matches,laliga,2024/25
259,Sergio Herrera,es ESP,GK,Osasuna,31,1993,37,37,"3,330",37.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
260,Yangel Herrera,ve VEN,MF,Girona,26,1998,29,27,"2,257",25.1,4,3,7,4,0,0,10,1,3.6,3.6,1.5,5.1,31,110,99,0.16,0.12,0.28,0.16,0.28,0.14,0.06,0.20,0.14,0.20,Matches,laliga,2024/25
261,Juan Herzog,es ESP,DF,Las Palmas,21,2003,19,15,"1,315",14.6,0,0,0,0,0,0,1,0,0.9,0.9,0.0,0.9,0,27,1,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches,laliga,2024/25
262,Omar El Hilali,ma MAR,DF,Espanyol,20,2003,36,36,"3,153",35.0,0,2,2,0,0,0,11,0,0.0,0.0,0.8,0.9,35,84,61,0.00,0.06,0.06,0.00,0.06,0.00,0.02,0.02,0.00,0.02,Matches,laliga,2024/25
263,Roger Hinojo,es ESP,DF,Espanyol,19,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
264,Dinko Horkaš,hr CRO,GK,Las Palmas,25,1999,13,11,"1,085",12.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
265,Pablo Ibáñez,es ESP,MF,Osasuna,25,1998,28,13,"1,294",14.4,1,1,2,1,0,0,4,0,1.6,1.6,1.6,3.2,21,51,31,0.07,0.07,0.14,0.07,0.14,0.11,0.11,0.22,0.11,0.22,Matches,laliga,2024/25
266,Stanis Idumbo,be BEL,"FW,MF",Sevilla,19,2005,14,3,284,3.2,1,1,2,1,0,0,0,0,0.6,0.6,0.7,1.3,10,8,20,0.32,0.32,0.63,0.32,0.63,0.20,0.23,0.42,0.20,0.42,Matches,laliga,2024/25
267,Iglesias,es ESP,DF,Getafe,26,1998,37,32,"2,888",32.1,0,1,1,0,0,0,4,0,1.6,1.6,2.2,3.8,32,84,67,0.00,0.03,0.03,0.00,0.03,0.05,0.07,0.12,0.05,0.12,Matches,laliga,2024/25
268,Borja Iglesias,es ESP,FW,Celta Vigo,31,1993,37,24,"1,952",21.7,11,3,14,11,0,0,2,0,9.3,9.3,3.2,12.6,22,28,108,0.51,0.14,0.65,0.51,0.65,0.43,0.15,0.58,0.43,0.58,Matches,laliga,2024/25
269,Kelechi Iheanacho,ng NGA,FW,Sevilla,27,1996,9,5,400,4.4,0,0,0,0,0,0,0,0,1.5,1.5,0.3,1.8,6,5,17,0.00,0.00,0.00,0.00,0.00,0.33,0.07,0.41,0.33,0.41,Matches,laliga,2024/25
270,Isco,es ESP,MF,Betis,32,1992,22,17,"1,547",17.2,9,8,17,4,5,6,5,0,8.6,3.9,4.4,8.2,38,152,112,0.52,0.47,0.99,0.23,0.70,0.50,0.25,0.76,0.22,0.48,Matches,laliga,2024/25
271,Diego Iturralde,es ESP,FW,Sevilla,21,2003,1,1,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.21,0.21,0.21,Matches,laliga,2024/25
272,Ivan Jaime Pajuelo,es ESP,MF,Valencia,23,2000,9,2,297,3.3,0,0,0,0,0,0,0,0,0.6,0.6,0.3,1.0,8,15,14,0.00,0.00,0.00,0.00,0.00,0.19,0.10,0.30,0.19,0.30,Matches,laliga,2024/25
273,Karl Jakob Hein,ee EST,GK,Valladolid,22,2002,31,31,"2,790",31.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
274,Adnan Januzaj,be BEL,"MF,FW",Las Palmas,29,1995,18,5,598,6.6,2,1,3,2,0,0,5,0,0.8,0.8,1.1,1.9,24,41,58,0.30,0.15,0.45,0.30,0.45,0.13,0.16,0.29,0.13,0.29,Matches,laliga,2024/25
275,Mikel Jauregizar,es ESP,MF,Athletic Club,20,2003,34,25,"2,244",24.9,2,1,3,2,0,0,4,1,1.1,1.1,1.4,2.5,14,118,31,0.08,0.04,0.12,0.08,0.12,0.04,0.06,0.10,0.04,0.10,Matches,laliga,2024/25
276,John Joe,ie IRL,"MF,FW",Getafe,20,2003,4,0,48,0.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,6,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,Matches,laliga,2024/25
277,Jofre,es ESP,"MF,FW",Espanyol,23,2001,37,26,"2,165",24.1,3,3,6,3,0,0,5,0,2.5,2.5,2.5,5.0,65,48,156,0.12,0.12,0.25,0.12,0.25,0.11,0.10,0.21,0.11,0.21,Matches,laliga,2024/25
278,Frenkie de Jong,nl NED,MF,Barcelona,27,1997,26,9,"1,143",12.7,2,2,4,2,0,0,3,0,0.7,0.7,2.0,2.6,36,120,24,0.16,0.16,0.31,0.16,0.31,0.05,0.16,0.21,0.05,0.21,Matches,laliga,2024/25
279,Joan Jordán,es ESP,MF,Alavés,30,1994,25,15,"1,414",15.7,5,2,7,2,3,4,4,0,4.8,1.6,2.3,4.0,7,104,35,0.32,0.13,0.45,0.13,0.25,0.30,0.15,0.45,0.10,0.25,Matches,laliga,2024/25
280,Juanmi,es ESP,"FW,MF",Getafe,31,1993,13,8,696,7.7,0,0,0,0,0,0,2,0,2.9,2.9,0.3,3.2,6,8,28,0.00,0.00,0.00,0.00,0.00,0.37,0.04,0.41,0.37,0.41,Matches,laliga,2024/25
281,Juanmi,es ESP,"FW,MF",Betis,31,1993,11,2,244,2.7,0,0,0,0,0,0,2,0,0.7,0.7,0.4,1.0,4,4,18,0.00,0.00,0.00,0.00,0.00,0.25,0.14,0.39,0.25,0.39,Matches,laliga,2024/25
282,Juanpe,es ESP,DF,Girona,33,1991,12,8,727,8.1,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.2,2,26,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,laliga,2024/25
283,Luiz Lúcio Reis Júnior,br BRA,GK,Villarreal,23,2001,17,16,"1,458",16.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
284,Vinicius Júnior,br BRA,FW,Real Madrid,24,2000,30,24,"2,253",25.0,11,8,19,9,2,3,8,1,10.4,8.2,8.0,16.2,169,85,256,0.44,0.32,0.76,0.36,0.68,0.41,0.32,0.73,0.33,0.65,Matches,laliga,2024/25
285,Stanko Jurić,hr CRO,MF,Valladolid,27,1996,26,19,"1,729",19.2,0,0,0,0,0,0,7,1,0.8,0.8,0.5,1.3,5,57,8,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07,Matches,laliga,2024/25
286,Willy Kambwala,fr FRA,DF,Villarreal,19,2004,19,12,"1,117",12.4,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.5,2,16,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches,laliga,2024/25
287,Abdoulaye Keita,es ESP,"FW,MF",Getafe,21,2002,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,laliga,2024/25
288,Kenedy,br BRA,"MF,FW",Valladolid,28,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,Matches,laliga,2024/25
289,Kiké,es ESP,FW,Alavés,34,1989,35,29,"2,542",28.2,13,0,13,10,3,3,5,1,9.6,7.2,0.9,8.2,25,50,158,0.46,0.00,0.46,0.35,0.35,0.34,0.03,0.37,0.26,0.29,Matches,laliga,2024/25
290,Koke,es ESP,MF,Atlético Madrid,32,1992,32,20,"1,926",21.4,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.5,22,132,18,0.05,0.05,0.09,0.05,0.09,0.05,0.07,0.12,0.05,0.12,Matches,laliga,2024/25
291,Jules Koundé,fr FRA,DF,Barcelona,25,1998,32,29,"2,605",28.9,2,3,5,2,0,0,4,0,1.8,1.8,3.9,5.7,44,165,190,0.07,0.10,0.17,0.07,0.17,0.06,0.13,0.20,0.06,0.20,Matches,laliga,2024/25
292,Alex Král,cz CZE,MF,Espanyol,26,1998,37,29,"2,714",30.2,0,1,1,0,0,0,1,0,1.5,1.5,1.5,3.0,49,78,79,0.00,0.03,0.03,0.00,0.03,0.05,0.05,0.10,0.05,0.10,Matches,laliga,2024/25
293,Ladislav Krejčí,cz CZE,DF,Girona,25,1999,28,27,"2,440",27.1,2,0,2,2,0,0,9,0,1.7,1.7,0.3,2.0,29,144,6,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches,laliga,2024/25
294,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,23,2001,36,27,"2,372",26.4,5,0,5,5,0,0,5,0,3.6,3.6,4.5,8.0,133,110,218,0.19,0.00,0.19,0.19,0.19,0.14,0.17,0.31,0.14,0.31,Matches,laliga,2024/25
295,Marash Kumbulla,al ALB,DF,Espanyol,24,2000,35,34,"2,972",33.0,3,0,3,3,0,0,9,0,1.8,1.8,0.0,1.9,11,71,3,0.09,0.00,0.09,0.09,0.09,0.05,0.00,0.06,0.05,0.06,Matches,laliga,2024/25
296,Luca de la Torre,us USA,MF,Celta Vigo,26,1998,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
297,Yoel Lago,es ESP,DF,Celta Vigo,20,2004,8,7,583,6.5,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,1,31,0,0.00,0.15,0.15,0.00,0.15,0.00,0.02,0.02,0.00,0.02,Matches,laliga,2024/25
298,Cyle Larin,ca CAN,FW,Mallorca,29,1995,32,21,"1,764",19.6,7,2,9,6,1,1,4,0,6.9,6.1,1.4,7.5,20,20,95,0.36,0.10,0.46,0.31,0.41,0.35,0.07,0.42,0.31,0.38,Matches,laliga,2024/25
299,Juanmi Latasa,es ESP,FW,Valladolid,23,2001,28,14,"1,398",15.5,3,0,3,3,0,0,6,1,4.2,4.2,0.9,5.1,3,17,40,0.19,0.00,0.19,0.19,0.19,0.27,0.06,0.33,0.27,0.33,Matches,laliga,2024/25
300,Toni Lato,es ESP,DF,Mallorca,26,1997,14,7,621,6.9,0,0,0,0,0,0,1,1,0.0,0.0,0.4,0.4,15,26,35,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,laliga,2024/25
301,Robin Le Normand,es ESP,DF,Atlético Madrid,27,1996,27,24,"2,151",23.9,1,0,1,1,0,0,8,0,1.5,1.5,0.5,1.9,11,55,6,0.04,0.00,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,Matches,laliga,2024/25
302,Florian Lejeune,fr FRA,DF,Rayo Vallecano,33,1991,37,37,"3,325",36.9,2,3,5,2,0,0,8,0,3.6,3.6,1.9,5.4,21,143,5,0.05,0.08,0.14,0.05,0.14,0.10,0.05,0.15,0.10,0.15,Matches,laliga,2024/25
303,Iñigo Lekue,es ESP,DF,Athletic Club,31,1993,16,8,773,8.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,13,35,21,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.08,0.02,0.08,Matches,laliga,2024/25
304,Thomas Lemar,fr FRA,MF,Atlético Madrid,28,1995,5,0,85,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,1,8,4,0.00,0.00,0.00,0.00,0.00,0.30,0.20,0.50,0.30,0.50,Matches,laliga,2024/25
305,Clément Lenglet,fr FRA,DF,Atlético Madrid,29,1995,23,23,"1,972",21.9,2,1,3,2,0,0,9,0,2.4,2.4,1.1,3.5,16,79,1,0.09,0.05,0.14,0.09,0.14,0.11,0.05,0.16,0.11,0.16,Matches,laliga,2024/25
306,Robert Lewandowski,pl POL,FW,Barcelona,35,1988,34,32,"2,667",29.6,27,2,29,24,3,4,1,0,27.1,24.0,2.3,26.3,27,48,164,0.91,0.07,0.98,0.81,0.88,0.92,0.08,0.99,0.81,0.89,Matches,laliga,2024/25
307,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,24,1999,31,21,"1,552",17.2,3,4,7,3,0,0,3,0,6.0,6.0,2.9,8.9,72,73,179,0.17,0.23,0.41,0.17,0.41,0.35,0.17,0.52,0.35,0.52,Matches,laliga,2024/25
308,Javier Llabrés,es ESP,FW,Mallorca,21,2002,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,8,0.00,0.00,0.00,0.00,0.00,0.08,0.14,0.21,0.08,0.21,Matches,laliga,2024/25
309,Diego Llorente,es ESP,DF,Betis,30,1993,30,29,"2,519",28.0,2,0,2,2,0,0,4,0,1.5,1.5,0.3,1.8,7,81,3,0.07,0.00,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,Matches,laliga,2024/25
310,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,29,1995,33,28,"2,513",27.9,2,4,6,2,0,0,0,1,0.8,0.8,4.3,5.1,82,111,151,0.07,0.14,0.21,0.07,0.21,0.03,0.16,0.18,0.03,0.18,Matches,laliga,2024/25
311,Giovani Lo Celso,ar ARG,"MF,FW",Betis,28,1996,25,15,"1,457",16.2,8,3,11,6,2,3,4,0,4.8,2.4,4.9,7.3,26,132,66,0.49,0.19,0.68,0.37,0.56,0.29,0.30,0.59,0.15,0.45,Matches,laliga,2024/25
312,Enzo Loiodice,fr FRA,MF,Las Palmas,23,2000,17,7,684,7.6,0,0,0,0,0,0,3,0,0.3,0.3,0.2,0.4,3,31,3,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,laliga,2024/25
313,David López,es ESP,DF,Mallorca,21,2003,2,2,169,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
314,David López,es ESP,DF,Girona,34,1989,29,27,"2,429",27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,Matches,laliga,2024/25
315,Diego López,es ESP,"MF,FW",Valencia,22,2002,38,35,"2,737",30.4,8,5,13,8,0,0,3,0,6.6,6.6,5.0,11.6,76,85,219,0.26,0.16,0.43,0.26,0.43,0.22,0.17,0.38,0.22,0.38,Matches,laliga,2024/25
316,Fer López,,"FW,MF",Celta Vigo,,,17,7,671,7.5,2,0,2,2,0,0,2,0,2.7,2.7,1.9,4.6,27,43,58,0.27,0.00,0.27,0.27,0.27,0.37,0.25,0.62,0.37,0.62,Matches,laliga,2024/25
317,Fermin López,es ESP,"MF,FW",Barcelona,21,2003,28,12,"1,252",13.9,6,5,11,6,0,0,4,1,5.6,5.6,3.9,9.5,31,79,108,0.43,0.36,0.79,0.43,0.79,0.41,0.28,0.69,0.41,0.69,Matches,laliga,2024/25
318,Javi López,es ESP,DF,Real Sociedad,22,2002,29,21,"1,936",21.5,0,0,0,0,0,0,4,0,0.1,0.1,0.4,0.5,36,73,64,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches,laliga,2024/25
319,Pau López,es ESP,GK,Girona,29,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
320,Roberto López,es ESP,MF,Leganés,24,2000,13,3,396,4.4,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,3,20,11,0.00,0.23,0.23,0.00,0.23,0.11,0.20,0.31,0.11,0.31,Matches,laliga,2024/25
321,Unai López,es ESP,MF,Rayo Vallecano,28,1995,32,23,"1,707",19.0,3,1,4,3,0,0,9,1,1.6,1.6,1.0,2.6,22,112,40,0.16,0.05,0.21,0.16,0.21,0.08,0.05,0.14,0.08,0.14,Matches,laliga,2024/25
322,Iker Losada,es ESP,"FW,MF",Celta Vigo,22,2001,12,4,358,4.0,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.5,9,17,23,0.25,0.00,0.25,0.25,0.25,0.29,0.09,0.38,0.29,0.38,Matches,laliga,2024/25
323,Iker Losada,es ESP,"MF,FW",Betis,22,2001,10,3,336,3.7,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,9,14,16,0.00,0.00,0.00,0.00,0.00,0.13,0.08,0.21,0.13,0.21,Matches,laliga,2024/25
324,Pol Lozano,es ESP,MF,Espanyol,24,1999,30,27,"1,943",21.6,0,1,1,0,0,0,12,0,0.2,0.2,0.8,1.0,18,115,12,0.00,0.05,0.05,0.00,0.05,0.01,0.04,0.05,0.01,0.05,Matches,laliga,2024/25
325,José Luis Gayà,es ESP,DF,Valencia,29,1995,23,22,"1,803",20.0,0,1,1,0,0,0,7,0,1.0,1.0,2.6,3.6,29,59,156,0.00,0.05,0.05,0.00,0.05,0.05,0.13,0.18,0.05,0.18,Matches,laliga,2024/25
326,Dodi Lukebakio,be BEL,FW,Sevilla,26,1997,38,36,"3,092",34.4,11,2,13,10,1,1,3,1,10.1,9.3,4.5,13.8,131,93,247,0.32,0.06,0.38,0.29,0.35,0.29,0.13,0.42,0.27,0.40,Matches,laliga,2024/25
327,Daniel Luna,co COL,MF,Mallorca,21,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
328,Andriy Lunin,ua UKR,GK,Real Madrid,25,1999,7,7,630,7.0,0,1,1,0,0,0,0,0,0.0,0.0,0.9,0.9,0,0,0,0.00,0.14,0.14,0.00,0.14,0.00,0.13,0.13,0.00,0.13,Matches,laliga,2024/25
329,Darwin Machís,ve VEN,"MF,FW",Valladolid,31,1993,18,7,639,7.1,0,1,1,0,0,0,0,0,0.9,0.9,0.5,1.4,17,19,43,0.00,0.14,0.14,0.00,0.14,0.12,0.07,0.20,0.12,0.20,Matches,laliga,2024/25
330,Pablo Maffeo,es ESP,DF,Mallorca,27,1997,30,28,"2,368",26.3,0,2,2,0,0,0,7,0,0.3,0.3,4.1,4.4,46,74,122,0.00,0.08,0.08,0.00,0.08,0.01,0.16,0.17,0.01,0.17,Matches,laliga,2024/25
331,Jon Magunazelaia,es ESP,MF,Real Sociedad,23,2001,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
332,Giorgi Mamardashvili,ge GEO,GK,Valencia,23,2000,34,34,"3,060",34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
333,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,30,1994,19,10,941,10.5,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,14,34,15,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches,laliga,2024/25
334,Javier Manquillo,es ESP,DF,Celta Vigo,30,1994,10,7,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,24,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
335,Marcão,br BRA,DF,Sevilla,28,1996,12,6,552,6.1,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0,19,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
336,Óscar de Marcos,es ESP,DF,Athletic Club,35,1989,26,17,"1,564",17.4,0,4,4,0,0,0,0,0,1.0,1.0,2.6,3.6,26,102,78,0.00,0.23,0.23,0.00,0.23,0.06,0.15,0.21,0.06,0.21,Matches,laliga,2024/25
337,Alberto Marí,es ESP,FW,Valencia,23,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
338,José María Giménez,uy URU,DF,Atlético Madrid,29,1995,27,20,"1,999",22.2,0,1,1,0,0,0,5,0,0.4,0.4,0.2,0.7,3,64,1,0.00,0.05,0.05,0.00,0.05,0.02,0.01,0.03,0.02,0.03,Matches,laliga,2024/25
339,Arkaitz Mariezkurrena,es ESP,"FW,MF",Real Sociedad,19,2005,9,1,241,2.7,2,0,2,2,0,0,1,0,1.0,1.0,0.1,1.1,3,4,12,0.75,0.00,0.75,0.75,0.75,0.36,0.06,0.41,0.36,0.41,Matches,laliga,2024/25
340,Pablo Marín,es ESP,MF,Real Sociedad,21,2003,23,14,"1,239",13.8,1,2,3,1,0,0,3,0,1.4,1.4,1.0,2.4,20,45,47,0.07,0.15,0.22,0.07,0.22,0.10,0.07,0.17,0.10,0.17,Matches,laliga,2024/25
341,Mika Mármol,es ESP,DF,Las Palmas,23,2001,30,27,"2,399",26.7,0,1,1,0,0,0,5,0,0.4,0.4,1.5,1.9,33,106,62,0.00,0.04,0.04,0.00,0.04,0.02,0.06,0.07,0.02,0.07,Matches,laliga,2024/25
342,Mario Maroto,es ESP,MF,Valladolid,20,2003,2,0,64,0.7,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.00,1.41,1.41,0.00,1.41,0.02,0.09,0.12,0.02,0.12,Matches,laliga,2024/25
343,Unai Marrero,es ESP,GK,Real Sociedad,22,2001,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,laliga,2024/25
344,Carlos Martín,es ESP,"FW,MF",Alavés,22,2002,26,16,"1,333",14.8,2,2,4,2,0,0,3,0,2.3,2.3,2.7,5.0,13,21,67,0.14,0.14,0.27,0.14,0.27,0.15,0.19,0.34,0.15,0.34,Matches,laliga,2024/25
345,Diego Martín,es ESP,FW,Las Palmas,20,2003,2,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,5,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches,laliga,2024/25
346,Gerard Martín,es ESP,DF,Barcelona,22,2002,28,11,"1,038",11.5,1,3,4,1,0,0,2,0,0.5,0.5,1.1,1.6,10,40,122,0.09,0.26,0.35,0.09,0.35,0.04,0.10,0.14,0.04,0.14,Matches,laliga,2024/25
